year,state,district,total_votes,D,O,R,dPct,rPct,oPct,ID,INC,IncPct,Open,Challenge,Winner,Dreg,Rreg,Oreg,Dcont,Rcont,Ocont,Midterm?,PVI (0 to 100),PVI (-100 to 100),ID2,PresApprov,PresDisapp,PresApprovDiff,ECI,PresYrsIncumb,PresParty,Pres_Incumbent_SameParty,PrevElectionR%,PrevElectionD%,PrevElectionIncumbParty%,PrevElection2R%,PrevElection2D%,PrevElection2IncumbParty%,PrevPresR%,PrevPresD%,PrevPresImcumb%,PrevPresParty,PrevPresSameAsInc?,YearsIncumbPartyControl,TermsDemControl,TermsRepControl,Age 25 to 44,Age 65 and over,Race White,Race Black or African American,Race American Indian and Alaska Native,Race Asian,Race Native Hawaiian and Other Pacific Islander,Race Some other race,Race Two or more races,Race Hispanic or Latino,Unemployment Rate,Delta unemployment Rate,Median household income,PercentDelta median household income,Percent below poverty level,INC_DW_NOM,Sabato,SabatoNum,PVI2,demoScore
2006,CA,33,113715,113715,0,0,1,0,0,2006CA33,D,1,0,0,D,#N/A,#N/A,#N/A,181055.62,0,0,1,24.5,-51,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,0,0,0.885759954,0.885759954,0.140980506,0.825494517,0.825494517,16,83,83,D,1,7,7,0,52.2,6.2,37.6,3.9,1.2,4.5,0.1,47.8,4.9,86,12.63189107,-3.931891066,25401,0.597889847,30.2,-0.531,D,-5,-46,0
2006,CA,34,74818,57459,0,17359,0.76798364,0.23201636,0,2006CA34,D,0.76798364,0,1,D,#N/A,#N/A,#N/A,658697.62,0,0,1,37,-26,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,0,0.255076636,0.744923364,0.744923364,0.259631745,0.740368255,0.740368255,30,69,69,D,1,12,12,0,45.1,9.8,46.9,1.9,1.2,8.9,0.2,36,4.9,72.4,8.064886402,-0.564886402,44408,-0.175891731,14,-0.47,D,-5,-24,0
2006,CA,35,98506,82498,16008,0,0.837492132,0,0.162507868,2006CA35,D,0.837492132,0,1,D,#N/A,#N/A,#N/A,759625.25,0,0,1,30,-40,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,0,0.150830845,0.80526447,0.80526447,0.193711392,0.775113214,0.775113214,20,79,79,D,1,7,7,0,49.9,6.9,22.9,34.6,0.8,4.3,0.4,32.6,4.5,54.2,11.91808256,-5.318082563,29800,0.306845638,29.3,-0.66,D,-5,-37,0
2006,CA,36,166153,105323,7762,53068,0.633891654,0.319392367,0.046715979,2006CA36,D,0.633891654,0,1,D,#N/A,#N/A,#N/A,1546270.46,22730,8436,1,42,-16,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,0,0.334636377,0.619593188,0.619593188,0.350105391,0.613547036,0.613547036,40,59,59,D,1,3,3,0,47.7,12.1,67.5,3.9,0.5,15.3,0.4,7.7,4.7,18.8,5.045106914,0.354893086,61302,0.016899938,8.1,-0.262,D,-5,-14,0
2006,CA,37,97962,80716,17246,0,0.823952145,0,0.176047855,2006CA37,D,0.823952145,0,1,D,#N/A,#N/A,#N/A,418714.38,0,0,1,31.5,-37,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,0,0.201872181,0.750533736,0.750533736,0.231623224,0.729152301,0.729152301,25,74,74,D,1,7,7,0,45.5,7.1,24.6,25.9,0.9,8.3,1.3,34.6,4.6,57.2,12.55756084,-3.457560837,32878,0.275229637,26.5,-0.438,D,-5,-33,0
2006,CA,38,99801,75181,0,24620,0.753309085,0.246690915,0,2006CA38,D,0.753309085,0,1,D,#N/A,#N/A,#N/A,318327.19,8704,0,1,37,-26,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,0,0,1,1,0.262714849,0.711145444,0.711145444,34,65,65,D,1,2,2,0,50.5,9.7,52.1,10.7,0.9,8.9,0.7,21.5,5.1,40.1,7.988004918,-1.288004918,41795,0.227012801,17.1,-0.446,D,-5,-23,0
2006,CA,39,109533,72149,0,37384,0.658696466,0.341303534,0,2006CA39,D,0.658696466,0,1,D,#N/A,#N/A,#N/A,680014.52,24045,0,1,43.5,-13,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,0,0.393006959,0.606993041,0.606993041,0.408249953,0.54806704,0.54806704,40,59,59,D,1,2,2,0,44.4,11.3,59.3,3.1,0.7,18.4,0.3,13.8,4.3,30.4,5.463676965,1.136323035,55660,-0.044107079,9.4,-0.505,D,-5,-12,0
2006,CA,40,151289,46418,3876,100995,0.306816755,0.667563405,0.02561984,2006CA40,R,0.667563405,0,1,R,#N/A,#N/A,#N/A,140410.33,1317280.01,0,1,59,18,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,1,0.67932039,0.32067961,0.67932039,0.676380615,0.294675136,0.676380615,60,39,60,R,1,14,0,14,41.6,11.8,71.9,6.6,1.6,3.5,0.3,11.4,4.8,23.8,12.65811954,-7.658119541,38707,0.664892655,15.4,0.663,R,5,15,0
2006,CA,41,163996,54235,0,109761,0.330709286,0.669290714,0,2006CA41,R,0.669290714,0,1,R,#N/A,#N/A,#N/A,0,1806538.39,0,1,67,34,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,1,0.829485194,0,0.829485194,0.673828514,0.296274708,0.673828514,62,37,62,R,1,14,0,14,43.6,6.9,52.8,5.9,0.8,14.7,0.2,21,4.5,40.9,6.633670173,0.966329827,55460,-0.146754418,12.1,0.348,R,5,26,0
2006,CA,42,129720,0,0,129720,0,1,0,2006CA42,R,1,0,0,R,#N/A,#N/A,#N/A,0,365815.24,0,1,58.5,17,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,1,0.68136165,0.31863835,0.68136165,0.677994575,0.289784228,0.677994575,62,37,62,R,1,2,0,2,43.7,6.5,48.8,12.4,1.2,3.7,0.3,28.3,5.3,50.8,9.194619153,-4.494619153,41749,1.083475053,18.2,0.478,R,5,15,0
2006,CA,43,81860,52791,0,29069,0.644893721,0.355106279,0,2006CA43,D,0.644893721,0,1,D,#N/A,#N/A,#N/A,744230.41,16597,0,1,42,-16,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,0,0.336334592,0.663665408,0.663665408,0.304667837,0.663944981,0.663944981,41,58,58,D,1,2,2,0,41.2,8.5,64.7,6.2,1,4.6,0.3,18.4,4.8,35.5,7.285844137,-0.285844137,49130,-0.043313658,12.6,-0.349,D,-5,-14,0
2006,CA,44,149316,55275,4486,89555,0.370188058,0.599768277,0.030043666,2006CA44,R,0.599768277,0,1,R,#N/A,#N/A,#N/A,3155.36,854536.18,0,1,56,12,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,1,0.616409696,0.350013104,0.616409696,0.636593809,0.315623885,0.636593809,59,40,59,R,1,8,0,8,40.7,17.3,65.3,6.5,1.3,2.7,0.2,20.1,4,38.5,8.625116394,-1.125116394,37026,0.707421812,16.5,0.348,R,5,11,0
2006,CA,45,164251,64613,0,99638,0.393379645,0.606620355,0,2006CA45,R,0.606620355,0,1,R,#N/A,#N/A,#N/A,762000.11,1544835.92,0,1,57,14,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,1,0.666072281,0.333927719,0.666072281,0.65228071,0.327200018,0.65228071,56,43,56,R,1,12,0,12,48.2,11.6,68.2,1.4,0.6,15.4,0.5,9.9,4,21.2,4.813189612,2.386810388,56424,-0.120852829,9.7,0.353,R,5,11,0
2006,CA,46,195052,71573,7303,116176,0.366943174,0.595615528,0.037441298,2006CA46,R,0.595615528,0,1,R,#N/A,#N/A,#N/A,80083.55,520210.7,0,1,56.5,13,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,1,0.619169468,0.325739998,0.619169468,0.617292145,0.345445778,0.617292145,57,42,57,R,1,2,0,2,50.3,6.7,43.9,1.8,1.1,15.2,0.4,32.9,4.7,62.3,7.724406495,-3.324406495,42673,0.669838071,18.3,0.628,R,5,11,0
2006,CA,47,75619,47134,0,28485,0.623308957,0.376691043,0,2006CA47,D,0.623308957,0,1,D,#N/A,#N/A,#N/A,1829975.79,1166960.16,0,1,44,-12,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,0,0.39619242,0.60380758,0.60380758,0.346917837,0.605617145,0.605617145,50,49,49,R,0,2,2,0,44,10.9,71.6,1.6,0.5,13.6,0.2,8.5,4,19.7,4.263235922,1.736764078,67069,-0.244733036,7,-0.367,D,-5,-8,0
2006,CA,48,200527,74647,5750,120130,0.37225411,0.599071447,0.028674443,2006CA48,R,0.599071447,0,1,R,#N/A,#N/A,#N/A,434800.38,3284616.6,1591259.22,1,57,14,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,1,0.649784097,0.321533183,0.649784097,0.6844037,0.284368056,0.6844037,58,40,58,R,1,7,0,7,42.8,10.3,76,3.3,1.1,4.8,0.5,10.3,4.1,22.5,11.68314345,-7.983143453,59168,0.413804759,8.5,0.54,R,5,12,0
2006,CA,49,156010,52227,4952,98831,0.334767002,0.633491443,0.031741555,2006CA49,R,0.633491443,0,1,R,#N/A,#N/A,#N/A,88838.42,1102605.35,0,1,57,14,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,1,0.62551553,0.34908993,0.62551553,0.77221483,0,0.77221483,63,36,63,R,1,2,0,2,52.7,12.7,74.1,5.2,0.7,8.1,0.4,7.1,4.4,16.7,14.17498776,-8.974987759,43019,0.36151468,13.4,0.506,R,5,13,0
2006,CA,50,222102,96612,7472,118018,0.434989329,0.53136847,0.0336422,2006CA50,R,0.53136847,1,1,R,#N/A,#N/A,#N/A,3619775.74,11581638.24,0,1,54,8,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,1,0.584198557,0.364949123,0.584198557,0.643279425,0.323420247,0.643279425,55,44,55,R,1,2,0,2,44.7,8.9,41.2,11.4,0.8,14.3,0.7,26,5.7,50.8,12.54445426,-8.044454261,36831,1.02582064,19.1,0.411,Leans R,2,7,0
2006,CA,51,115835,78114,2790,34931,0.674355765,0.301558251,0.024085984,2006CA51,D,0.674355765,0,1,D,#N/A,#N/A,#N/A,3053472.84,66659.71,0,1,42,-16,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,0,0.351207161,0.616108006,0.616108006,0.393337679,0.57926586,0.57926586,46,53,53,D,1,2,2,0,43,11.5,73.9,2.1,0.6,11.1,0.3,8,4,17.6,7.137062299,-0.537062299,62258,-0.232805423,7.3,-0.652,D,-5,-12,0
2006,CA,52,191369,61208,6465,123696,0.319842817,0.646374282,0.033782901,2006CA52,R,0.646374282,0,1,R,#N/A,#N/A,#N/A,106488.15,1042932.65,0,1,59.5,19,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,1,0.691867019,0.275779368,0.691867019,0.70150287,0.257535057,0.70150287,61,38,61,R,1,7,0,7,42.9,11.2,71.8,4.7,1.2,3,0.3,14.4,4.5,29.7,9.351777107,-4.851777107,43705,0.541379705,13,0.47,R,5,16,0
2006,CA,53,144387,97541,3534,43312,0.675552508,0.299971604,0.024475888,2006CA53,D,0.675552508,0,1,D,#N/A,#N/A,#N/A,430952.12,116193.13,0,1,40,-20,2006CA,#N/A,#N/A,#N/A,#N/A,6,R,0,0.288557416,0.661360393,0.661360393,0.377784472,0.621897056,0.621897056,38,61,61,D,1,13,13,0,34.8,9.5,69.7,7.3,0.8,8.9,0.4,9.7,3.2,30.4,3.9,1.6,48009,-0.019225562,13.1,-0.344,D,-5,-18,0
2006,CO,1,162271,129446,32825,0,0.797714934,0,0.202285066,2006CO1,D,0.797714934,0,1,D,#N/A,#N/A,#N/A,642409.68,0,0,1,33,-34,2006CO,#N/A,#N/A,#N/A,#N/A,6,R,0,0.243470068,0.734975864,0.734975864,0.295903477,0.66269234,0.66269234,31,68,68,D,1,13,13,0,48.6,10.8,64.6,11.3,1.3,2.8,0.1,16,3.9,33.4,6.027394139,0.572605861,38678,0.050390403,14.9,-0.433,D,-5,-29,0
2006,CO,2,231307,157850,7976,65481,0.682426386,0.283091303,0.034482311,2006CO2,D,0.682426386,0,1,D,#N/A,#N/A,#N/A,932192.72,14748,0,1,40,-20,2006CO,#N/A,#N/A,#N/A,#N/A,6,R,0,0.304366377,0.672023894,0.672023894,0.367668668,0.600928368,0.600928368,41,58,58,D,1,13,13,0,43.3,8.6,87.1,1,0.8,3.3,0.1,5.4,2.5,13.7,4.075241373,0.624758627,53612,0.12679997,7.3,-0.353,D,-5,-17,0
2006,CO,3,237858,146488,4440,86930,0.615863246,0.365470154,0.018666599,2006CO3,D,0.615863246,0,1,D,#N/A,#N/A,#N/A,2033674.64,869624.15,1754.41,1,46.5,-7,2006CO,#N/A,#N/A,#N/A,#N/A,6,R,0,0.465594804,0.505522879,0.505522879,0.658034059,0.312700714,0.312700714,55,44,44,R,0,1,1,0,48.3,12.1,87.4,0.7,1.7,0.5,0.1,7.2,2.3,18.9,5.025239529,0.174760471,39023,0.087512493,11.6,-0.277,D,-5,-3,0
2006,CO,4,240613,103748,27133,109732,0.431182023,0.456051834,0.112766143,2006CO4,R,0.456051834,0,1,R,#N/A,#N/A,#N/A,1951183.51,3212148.45,31808,1,51,2,2006CO,#N/A,#N/A,#N/A,#N/A,6,R,1,0.510485779,0.447816595,0.510485779,0.54944631,0.416751209,0.54944631,58,41,58,R,1,14,0,14,48.4,9.8,85.9,1.1,0.9,1.4,0.1,8.2,2.5,18.4,4.513643496,0.786356504,44805,0.106148867,10.3,0.565,D Toss-up,-1,4,0
2006,CO,5,206756,83431,61,123264,0.403523961,0.596181006,0.000295034,2006CO5,R,0.596181006,1,1,R,#N/A,#N/A,#N/A,669124.86,2425305.93,0,1,58,16,2006CO,#N/A,#N/A,#N/A,#N/A,6,R,1,0.705445563,0.270373425,0.705445563,0.693740964,0.246847198,0.693740964,66,33,66,R,1,14,0,14,47.4,7.6,85.2,4.8,0.8,2.5,0.2,3.5,3.1,9.3,9.070382188,-2.870382188,54878,-0.057418273,6.3,0.591,Leans R,2,16,0
2006,CO,6,270931,108007,4118,158806,0.398651317,0.586149241,0.015199442,2006CO6,R,0.586149241,0,1,R,#N/A,#N/A,#N/A,806523.21,1767992.74,0,1,54.5,9,2006CO,#N/A,#N/A,#N/A,#N/A,6,R,1,0.594782259,0.390981185,0.594782259,0.6688435,0.300322946,0.6688435,60,39,60,R,1,12,0,12,41.8,9.4,85,4.8,0.8,3,0.1,3.7,2.7,10.5,3.445232038,0.754767962,54119,0.494355032,5.4,0.75,Likely R,3,9,0
2006,CO,7,189172,103918,5683,79571,0.549330768,0.420627788,0.030041444,2006CO7,R,0.420627788,1,1,D,#N/A,#N/A,#N/A,4033804.37,3456417.24,0,1,50,0,2006CO,#N/A,#N/A,#N/A,#N/A,6,R,1,0.54717796,0.427931419,0.54717796,0.473099682,0.472399771,0.473099682,48,51,48,D,0,2,0,2,29.8,10.7,77.1,6.8,0.8,3.1,0.1,9.4,2.6,26.7,4.7,2,50256,-0.052073384,10.4,0.523,Likely D,-3,-1,0
2006,CT,1,207549,154539,0,53010,0.744590434,0.255409566,0,2006CT1,D,0.744590434,0,1,D,#N/A,#N/A,#N/A,953975.5,0,0,1,38,-24,2006CT,#N/A,#N/A,#N/A,#N/A,6,R,0,0.270191591,0.729808409,0.729808409,0.332037603,0.667853318,0.667853318,39,60,60,D,1,13,13,0,41.7,14.5,71.1,15.6,0.2,2.7,0.1,7.7,2.6,13.1,7.381429407,-0.381429407,50346,0.147201367,10.6,-0.401,D,-5,-20,0
2006,CT,2,242413,121248,0,121165,0.500171195,0.499828805,0,2006CT2,R,0.499828805,0,1,D,#N/A,#N/A,#N/A,2410311.74,3177699.15,0,1,51,2,2006CT,#N/A,#N/A,#N/A,#N/A,6,R,1,0.541920945,0.45765571,0.541920945,0.540901303,0.459098697,0.540901303,44,54,44,D,0,2,0,2,43.5,12.7,89.1,4.2,0.6,1.9,0,2,2.1,4.7,6.637550893,-0.937550893,51209,0.263606007,6.6,0.171,D Toss-up,-1,-1,0
2006,CT,3,197911,150436,3089,44386,0.760119448,0.224272527,0.015608026,2006CT3,D,0.760119448,0,1,D,#N/A,#N/A,#N/A,860826.69,0,0,1,37,-26,2006CT,#N/A,#N/A,#N/A,#N/A,6,R,0,0.249693119,0.724377211,0.724377211,0.295402559,0.655774584,0.655774584,42,56,56,D,1,12,12,0,42.3,14.7,78.8,12.8,0.2,2.7,0,3.5,2,8,5.954419662,0.645580338,51142,0.131066442,8.8,-0.418,D,-5,-20,0
2006,CT,4,209018,99450,3058,106510,0.475796343,0.509573338,0.014630319,2006CT4,R,0.509573338,0,1,R,#N/A,#N/A,#N/A,2963248.6,3804192.23,41068.01,1,51,2,2006CT,#N/A,#N/A,#N/A,#N/A,6,R,1,0.524337242,0.475649005,0.524337242,0.644281283,0.355678875,0.644281283,46,52,46,D,0,14,0,14,43.8,13.7,74.2,13.4,0.2,3.5,0,5.9,2.8,14.8,5.663149226,-0.363149226,61990,0.258493305,8.3,0.129,D Toss-up,-1,0,0
2006,CT,5,212010,117186,0,94824,0.552738078,0.447261922,0,2006CT5,R,0.447261922,0,1,D,#N/A,#N/A,#N/A,2516185.37,5095850.08,2072.39,1,60,20,2006CT,#N/A,#N/A,#N/A,#N/A,6,R,1,0.597867449,0.381734394,0.597867449,0.542486656,0.432629599,0.542486656,49,49,49,O,0,2,0,2,40.1,12.7,85.3,5.7,0.2,2.2,0,4.4,2.1,10,4.421184242,1.678815758,56604,0.104338916,7.1,0.122,D Toss-up,-1,13,0
2006,DE,1,251694,97565,10232,143897,0.387633396,0.571714065,0.040652538,2006DE1,R,0.571714065,0,1,R,#N/A,#N/A,#N/A,3019495.86,1475796.99,37972.44,1,57.5,15,2006DE,#N/A,#N/A,#N/A,#N/A,6,R,1,0.69086211,0.296917524,0.69086211,0.720671614,0.26711762,0.720671614,46,53,46,D,0,7,0,7,41.5,13,74.6,19.2,0.3,2.1,0,2,1.7,4.8,6.067774809,-0.167774809,47381,0.115067221,9.2,0.229,R,5,8,0
2006,FL,1,198126,62340,0,135786,0.314648254,0.685351746,0,2006FL1,R,0.685351746,0,1,R,#N/A,#N/A,#N/A,47783.49,322731.74,0,1,61.5,23,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,1,0.765436252,0.234563748,0.765436252,0.745921828,0.25398532,0.745921828,72,28,72,R,1,6,0,6,40.2,12.9,81,12.9,0.9,1.9,0.1,0.9,2.3,3,12.99097326,-7.39097326,37526,0.221126685,12.5,0.633,R,5,22,0
2006,FL,2,1,1,0,0,1,0,0,2006FL2,D,1,0,1,D,#N/A,#N/A,#N/A,615789.74,0,0,1,44,-12,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,0,0.383498427,0.616467933,0.616467933,0.330967864,0.669032136,0.669032136,54,46,46,R,0,13,13,0,41,11.8,70.7,25.2,0.5,1.1,0,0.9,1.5,3.4,7.94962059,-1.84962059,32906,0.268644016,17.6,-0.181,D,-5,-7,0
2006,FL,3,1,1,0,0,1,0,0,2006FL3,D,1,0,1,D,#N/A,#N/A,#N/A,476779.94,0,0,1,24.5,-51,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,0,0,0.992403363,0.992403363,0.407116002,0.592857191,0.592857191,35,65,65,D,1,13,13,0,46.2,12.2,44.4,49.7,0.3,1.3,0,2.1,2.1,5.8,9.003150435,-0.803150435,30094,0.075729381,21.2,-0.429,D,-5,-39,0
2006,FL,4,203479,61704,16,141759,0.303245052,0.696676315,7.86E-05,2006FL4,R,0.696676315,0,1,R,#N/A,#N/A,#N/A,42727,1200198.19,0,1,68,36,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,1,0.995453256,0,0.995453256,0.997034854,0,0.997034854,69,31,69,R,1,9,0,9,40.5,14.2,85.5,9,0.3,2.4,0.1,1,1.7,4,6.809442357,-1.809442357,45849,0.125106327,7.7,0.333,R,5,30,0
2006,FL,5,271380,108959,0,162421,0.401499742,0.598500258,0,2006FL5,R,0.598500258,0,1,R,#N/A,#N/A,#N/A,161940.16,784894.17,0,1,56.5,13,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,1,0.659322118,0.340587344,0.659322118,0.479041587,0.462392656,0.479041587,58,41,58,R,1,2,0,2,37.6,22.9,86.9,8.6,0.3,1.6,0,1,1.5,4.5,6.22140457,0.27859543,30795,0.451988959,15.3,0.36,R,5,11,0
2006,FL,6,228129,91528,0,136601,0.401211595,0.598788405,0,2006FL6,R,0.598788405,0,1,R,#N/A,#N/A,#N/A,139248.19,455536.53,0,1,56,12,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,1,0.643998987,0.355891207,0.643998987,0.653552831,0.346447169,0.653552831,61,39,61,R,1,9,0,9,39.2,20.2,84.1,11.1,0.4,1.1,0,1.6,1.5,5.3,5.984708426,0.415291574,36352,0.216796875,11.1,0.554,R,5,11,0
2006,FL,7,237240,87584,0,149656,0.369178891,0.630821109,0,2006FL7,R,0.630821109,0,1,R,#N/A,#N/A,#N/A,11282,665791.08,0,1,56,12,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,1,1,0,1,0.595776873,0.404223127,0.595776873,57,43,57,R,1,7,0,7,42.4,15.4,85,7.9,0.3,1.9,0,2.8,2,10,4.460879741,-0.360879741,42668,0.115472954,8.2,0.453,R,5,10,0
2006,FL,8,180444,82526,2660,95258,0.457349649,0.527908936,0.014741416,2006FL8,R,0.527908936,0,1,R,#N/A,#N/A,#N/A,1919643.33,1736761.17,12742,1,53.5,7,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,1,0.605225336,0.394774664,0.605225336,0.651369227,0.348630773,0.651369227,55,45,55,R,1,12,0,12,42.3,10.3,76.4,8.8,0.4,3.6,0.1,7.3,3.4,23,4.689779538,0.710220462,42471,0.149843423,10.3,0.458,Likely R,3,6,0
2006,FL,9,220013,96978,19,123016,0.440783045,0.559130597,8.64E-05,2006FL9,R,0.559130597,1,1,R,#N/A,#N/A,#N/A,1651710.15,3065485.66,185,1,65,30,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,1,0.999145203,0,0.999145203,0.714613009,0.285319483,0.714613009,57,43,57,R,1,12,0,12,38.1,19.3,90.3,4.2,0.3,1.9,0,1.6,1.6,7.4,3.983014741,1.116985259,43189,0.107689458,7.8,0.382,Likely R,3,22,0
2006,FL,10,199445,67950,7,131488,0.34069543,0.659269473,3.51E-05,2006FL10,R,0.659269473,0,1,R,#N/A,#N/A,#N/A,39747.31,506476.87,0,1,58.5,17,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,1,0.693280193,0.306719807,0.693280193,1,0,1,51,49,51,R,1,11,0,11,37.5,22.3,83.3,11.3,0.3,2.3,0.1,1,1.7,4.1,4.850111062,-0.350111062,35314,0.178682675,10.8,0.325,R,5,11,0
2006,FL,11,139942,97470,18,42454,0.696502837,0.303368538,0.000128625,2006FL11,D,0.696502837,1,1,D,#N/A,#N/A,#N/A,2353041.48,39377.84,0,1,31,-38,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,0,0,0.858149015,0.858149015,0,1,1,41,58,58,D,1,13,13,0,46.6,11.3,69.3,20.4,0.4,2.2,0.1,4.6,2.9,20,7.670515914,-0.870515914,36264,0.040177587,15.2,-0.278,D,-5,-29,0
2006,FL,12,180064,0,55612,124452,0,0.691154256,0.308845744,2006FL12,R,0.691154256,0,1,R,#N/A,#N/A,#N/A,0,991105.94,51769.21,1,62.5,25,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,1,0.648892526,0.351107474,0.648892526,1,0,1,58,42,58,R,1,14,0,14,38.2,16.9,79.1,12.6,0.4,1,0,5.2,1.7,12.3,6.003497759,-0.403497759,36590,0.178354742,13.8,0.414,R,5,19,0
2006,FL,13,238249,118940,0,119309,0.4992256,0.5007744,0,2006FL13,R,0.5007744,1,1,R,#N/A,#N/A,#N/A,3479720.52,10253820.71,907,1,51.5,3,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,1,0.553008089,0.446991911,0.553008089,0.547845033,0.452068288,0.547845033,56,44,56,R,1,12,0,12,33.8,29.3,89.5,5.7,0.3,0.8,0,2.4,1.2,7.5,4.199089404,0.000910596,39960,0.155555556,9.1,0.452,Leans D,-2,4,0
2006,FL,14,235539,83920,4,151615,0.356289192,0.643693826,1.70E-05,2006FL14,R,0.643693826,0,1,R,#N/A,#N/A,#N/A,41316.15,973085.63,0,1,58,16,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,1,0.675929074,0.324070926,0.675929074,1,0,1,62,38,62,R,1,7,0,7,39.7,26.6,88,5.5,0.3,0.7,0,3.7,1.7,11.9,3.715131737,0.084868263,41944,0.206131986,9.6,0.601,R,5,14,0
2006,FL,15,223799,97834,0,125965,0.437151194,0.562848806,0,2006FL15,R,0.562848806,0,1,R,#N/A,#N/A,#N/A,115382.29,925953.57,0,1,55.5,11,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,1,0.653529072,0.346470928,0.653529072,0.631484061,0.368472809,0.631484061,57,43,57,R,1,6,0,6,38.1,20.5,86.5,7.9,0.4,1.3,0.1,1.9,1.8,7.2,5.483200807,-0.083200807,40050,0.136479401,9.5,0.471,R,5,9,0
2006,FL,16,233773,115832,6526,111415,0.495489214,0.476594816,0.02791597,2006FL16,R,0.476594816,1,1,D,#N/A,#N/A,#N/A,2788781.62,2992767.71,0,1,55,10,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,1,0.680417285,0.319582715,0.680417285,0.788801827,0,0.788801827,54,46,54,R,1,7,0,7,33.9,23.2,86.2,7.2,0.3,1.2,0.1,3.2,1.8,11.8,4.422852493,0.577147507,40776,0.142142437,9.6,0.311,D Toss-up,-1,8,0
2006,FL,17,90686,90663,23,0,0.999746378,0,0.000253622,2006FL17,D,0.999746378,0,1,D,#N/A,#N/A,#N/A,1105161.78,0,0,1,24.5,-51,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,0,0,0.995909131,0.995909131,0,0.999358648,0.999358648,17,83,83,D,1,13,13,0,37.9,9.6,29.3,60.3,0.3,1.1,0,4.1,4.8,27.4,13.60072505,-4.800725053,27050,0.295268022,28.2,-0.363,D,-5,-45,0
2006,FL,18,128132,48499,2,79631,0.378508101,0.62147629,1.56E-05,2006FL18,R,0.62147629,0,1,R,#N/A,#N/A,#N/A,76039.55,1439449.03,0,1,56.5,13,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,1,0.647268483,0.352731517,0.647268483,0.691061307,0.286086242,0.691061307,54,46,54,R,1,8,0,8,40.6,17.1,85.4,5.1,0.2,1.3,0,4.7,3.3,70.5,7.839581327,-3.839581327,35147,0.128090591,17.1,0.245,R,5,10,0
2006,FL,19,1,1,0,0,1,0,0,2006FL19,D,1,0,1,D,#N/A,#N/A,#N/A,793910.04,0,0,1,24.5,-51,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,0,0,1,1,0.278408463,0.721591537,0.721591537,34,66,66,D,1,13,13,0,35.9,25.4,84.9,7.7,0.2,2.3,0,2.7,2.3,12.2,4.729348011,0.570651989,46178,0.047468491,7.2,-0.392,D,-5,-40,0
2006,FL,20,1,1,0,0,1,0,0,2006FL20,D,1,0,1,D,#N/A,#N/A,#N/A,845440.03,0,0,1,39.5,-21,2006FL,#N/A,#N/A,#N/A,#N/A,6,R,0,0.298130011,0.701869989,0.701869989,0,1,1,36,64,64,D,1,13,13,0,40.9,13.5,80.2,10.8,0.3,2.7,0.1,3.1,2.8,23.1,4.823409022,-0.523409022,50274,0.041850658,7.7,-0.432,D,-5,-19,0
